scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.1,0.17,1,.05390690123456790102
scenario-01,1.5,0.03,3,.05399679012345679051
scenario-01,1.2,0.11,1,.05400593827160493792
scenario-01,1.3,0.06,1,.05403546913580246908
scenario-01,1.4,0.16,3,.05407666666666666802
scenario-01,1.4,0.17,3,.05410975308641975440
scenario-01,1.1,0.18,1,.05419019753086419712
scenario-01,1.5,0.04,3,.05432567901234568007
scenario-01,1.1,0.19,1,.05432648148148148113
scenario-01,1.2,0.12,1,.05433916049382716018
scenario-01,1.5,0.05,3,.05436209876543209987
scenario-01,1.1,0.2,1,.05438786419753086377
scenario-01,1.4,0.18,3,.05442024691358024811
scenario-01,1.4,0.02,2,.05442577777777777865
scenario-01,1.4,0.19,3,.05443679012345679135
scenario-01,1.2,0.13,1,.05457146913580246891
scenario-01,1.6,0.04,3,.05460079012345679058
scenario-01,1.3,0.07,1,.05464711111111111108
scenario-01,1.2,0.14,1,.05471680246913580229
scenario-01,1.5,0.06,3,.05472555555555555680
scenario-01,1.6,0.03,3,.05474920987654321019
scenario-01,1.4,0.02,1,.05491651851851851828
scenario-01,1.4,0.04,2,.05494380246913580218
scenario-01,1.4,0.01,3,.05494718518518518572
scenario-01,1.2,0.15,1,.05499520987654320982
scenario-01,1.3,0.08,1,.05503235802469135814
scenario-01,1.4,0.2,3,.05505456790123456879
scenario-01,1.4,0.01,1,.05509480246913580130
scenario-01,1.2,0.16,1,.05514356790123456782
scenario-01,1.6,0.05,3,.05515893827160493844
scenario-01,1.5,0.07,3,.05521432098765432170
scenario-01,1.5,0.08,3,.05541765432098765512
scenario-01,1.2,0.17,1,.05560549382716049392
scenario-01,1.3,0.09,1,.05579432098765432150
scenario-01,1.5,0.09,3,.05582740740740740829
scenario-01,1.4,0.03,1,.05602069135802469027
scenario-01,1.6,0.06,3,.05605424691358024728
scenario-01,1.5,0.1,3,.05618753086419753182
scenario-01,1.2,0.18,1,.05620039506172839525
scenario-01,1.6,0.02,3,.05625311111111111137
scenario-01,1.4,0.04,1,.05635611111111111109
scenario-01,1.2,0.19,1,.05639401234567901271
scenario-01,1.5,0.02,3,.05647148148148148118
scenario-01,1.3,0.1,1,.05657114814814814879
scenario-01,1.5,0.03,2,.05657633333333333420
scenario-01,1.6,0.07,3,.05665720987654321033
scenario-01,1.2,0.2,1,.05696206172839506209
scenario-01,1.3,0.11,1,.05697219753086419854
scenario-01,1.5,0.11,3,.05713395061728395198
scenario-01,1.4,0.05,2,.05717595061728395016
scenario-01,1.7,0.05,3,.05718451851851851849
scenario-01,1.7,0.06,3,.05718464197530864262
