scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.5,0.15,2,5.57995832098765641975
scenario-01,1.5,0.15,3,5.58006982716049543333
scenario-01,1.4,0.2,1,5.58576601234568073580
scenario-01,1.4,0.2,2,5.58576923456790328395
scenario-01,1.4,0.2,3,5.58589962962963119753
scenario-01,1.8,0.05,1,5.58600413580247100000
scenario-01,1.8,0.05,2,5.58600480246913779629
scenario-01,1.8,0.05,3,5.58603272839506353703
scenario-01,1.5,0.16,1,5.59448160493827337407
scenario-01,1.5,0.16,2,5.59448408641975519753
scenario-01,1.5,0.16,3,5.59460482716049543950
scenario-01,1.6,0.12,1,5.59754437037037219506
scenario-01,1.6,0.12,2,5.59754592592592798765
scenario-01,1.6,0.12,3,5.59762024691358196296
scenario-01,1.7,0.08,1,5.59769441975308825308
scenario-01,1.7,0.08,2,5.59769556790123661728
scenario-01,1.7,0.08,3,5.59774213580247088271
scenario-01,1.5,0.17,2,5.60625460493827371604
scenario-01,1.5,0.17,3,5.60637537037037198271
scenario-01,1.8,0.06,1,5.60651728395061913580
scenario-01,1.8,0.06,2,5.60651809876543411728
scenario-01,1.8,0.06,3,5.60655528395061908024
scenario-01,1.9,0.04,1,5.60673087654321176543
scenario-01,1.9,0.04,2,5.60673135802469334567
scenario-01,1.9,0.04,3,5.60675000000000186419
scenario-01,1.5,0.17,1,5.60914358024691534938
scenario-01,1.6,0.13,1,5.61516602469135983086
scenario-01,1.6,0.13,2,5.61516772839506380246
scenario-01,1.6,0.13,3,5.61525130864197700617
scenario-01,1.5,0.18,1,5.61795438271605115925
scenario-01,1.5,0.18,2,5.61795690123457002469
scenario-01,1.5,0.18,3,5.61807766666666827901
scenario-01,1.7,0.09,1,5.61820754320987836419
scenario-01,1.7,0.09,2,5.61820887654321195061
scenario-01,1.7,0.09,3,5.61827388888889062345
scenario-01,2.0,0.03,1,5.61844265432098955555
scenario-01,2.0,0.03,2,5.61844291358024887654
scenario-01,2.0,0.03,3,5.61845224691358213580
scenario-01,1.6,0.14,1,5.62686832098765613333
scenario-01,1.6,0.14,2,5.62687017283950827160
scenario-01,1.6,0.14,3,5.62697217283950787037
scenario-01,1.8,0.07,1,5.62703043209876727160
scenario-01,1.8,0.07,2,5.62703132098765633950
scenario-01,1.8,0.07,3,5.62706855555555732716
scenario-01,1.7,0.1,1,5.62984170370370551851
scenario-01,1.7,0.1,2,5.62984307407407614814
scenario-01,1.7,0.1,3,5.62990811111111283950
scenario-01,1.9,0.05,1,5.63591858024691544444
scenario-01,1.9,0.05,2,5.63591932098765632716
scenario-01,1.9,0.05,3,5.63594729629629811234
scenario-01,1.5,0.19,1,5.63839937037037213456
scenario-01,1.5,0.19,2,5.63840203703703917283
scenario-01,1.5,0.19,3,5.63853206172839666172
scenario-01,1.6,0.15,1,5.64153032098765611604
scenario-01,1.6,0.15,2,5.64153224691358235802
scenario-01,1.6,0.15,3,5.64163429629629797530
scenario-01,1.7,0.11,1,5.64450402469135983333
